cruise,cast,niskin,mean_nitr,mean_ammon,mean_phos,mean_sil,sd_nitr,sd_phos,sd_ammon,sd_sil,date,latitude,longitude,depth_grp,depth
AT46,9,5,12.532268801602928,0.05946982879159804,0.6896021029991634,7.9154222228643265,0.03345071627530368,0.036483972394623046,0.08410303842908391,3.027167680199773,2022-02-18T08:01:09Z,39.95156,-70.87801,"(150,152]",150.143
AT46,9,6,5.149504914,0,0.33339036899999996,2.0151399220000004,0,0.0014032293656341167,0,0.008377770030799838,2022-02-18T08:05:42Z,39.95148,-70.87747,"(70.5,72]",71.557
AT46,9,9,4.85383956,0,0.32396415349999996,4.8788897239999995,0.006968899367265165,0.010524223070683215,0,4.019235317233115,2022-02-18T08:09:26Z,39.95148,-70.87702,"(48,49.5]",49.514
AT46,9,12,4.3654989505,0,0.326940853,6.1263808025,0.021603587897101525,0.030169439139308647,0,3.7769781248858005,2022-02-18T08:12:37Z,39.9514,-70.87662,"(36,37.5]",37.203
AT46,9,16,4.0353393055,0,0.3249563865,2.596183452,0.03554138663163185,0.013330681801951448,0,1.2880821881974165,2022-02-18T08:16:01Z,39.9514,-70.87608,"(24,25.5]",25.463
AT46,9,20,3.9271750635,0,0.33512677700000004,1.7320231305,0.08815657572311524,0.006665341254529124,0,0.047124958191016066,2022-02-18T08:18:28Z,39.95132,-70.87584,"(6,7.5]",7.591
AT46,13,2,6.904278789684596,0.06880806637044402,0.33190201935715125,6.106634208359218,0.7881825022368579,0.03437912783339484,0.09730930066175,0.05585180221770803,2022-02-19T03:20:50Z,40.13462,-70.78161,"(126,128]",127.087
AT46,13,3,6.1523032395,0,0.405327279,3.462071601,6.968897953047718e-4,0.14242781526009782,0,1.363482121303042,2022-02-19T03:23:34Z,40.13443,-70.78198,"(99,100]",100.811
AT46,13,4,5.49296950029364,0.03710720722120373,0.31602628748954464,2.333800583671642,0.7380064278239017,0.00210484456122828,0.05247751571401517,0.09110825236763564,2022-02-19T03:26:41Z,40.13448,-70.782,"(70.5,72]",72.204
AT46,13,6,5.8711747655,0,0.3294214365,2.3925467009999997,0.0066204548231662,0.002806459438375073,0,0.014312023684765158,2022-02-19T03:29:17Z,40.13446,-70.78188,"(57,58.5]",58.252
AT46,13,10,5.447634146,0,0.3567078505,2.4115527979999998,6.968905024122396e-4,0.06384695169270269,0,0.024435163768344235,2022-02-19T03:31:55Z,40.13438,-70.78204,"(43.5,45]",44.625
AT46,13,14,4.620263930631845,0.012287154709007861,0.3363670689449157,2.6361703049828797,0.0013937798448043724,0,0.017376660832455357,0.3923589105793988,2022-02-19T03:35:05Z,40.13398,-70.78248,"(25.5,27]",28.194
AT46,13,19,3.80268607,0,0.3489309,1.5070290595,0.011125544556083874,NA,0,0.00941646958727627,2022-02-19T03:38:33Z,40.13346,-70.783,"(6,7.5]",7.312
AT46,14,1,9.201870933999999,0,0.4446531285,3.9331707519999997,0.04519752581975102,0.010787973900065806,0,0.0017437903762299956,2022-02-19T05:50:13Z,40.22486,-70.88558,"(117,118]",118.383
AT46,14,3,6.2119389465,0,0.2918420645,2.556351371,0.0013906930695105236,0.0020879951080690793,0,0.36898610215868743,2022-02-19T05:55:01Z,40.22466,-70.88586,"(96,97.5]",97.278
AT46,14,5,5.7010789995,0,0.33170582,2.1696680845,0.009039505305371823,NA,0,0.04115345980867191,2022-02-19T06:00:51Z,40.2242,-70.88649,"(64.5,66]",65.262
AT46,14,10,4.7022224245,0,0.337857635,2.076203183,0.056670744173542335,0.012875969008134884,0,0.3616621814471509,2022-02-19T06:04:43Z,40.22396,-70.88686,"(51,52.5]",53.051
AT46,14,11,4.2815865395,0,0.328506877,1.650062418,0.004172079208531571,0.014267965275443096,0,0.0010462747914234377,2022-02-19T06:07:06Z,40.22382,-70.88712,"(45,46.5]",46.702
AT46,14,14,4.042136305,0,0.354836642,1.5141807269999998,6.953461812018418e-4,6.95998133654106e-4,0,0.0013950325838266381,2022-02-19T06:10:05Z,40.22362,-70.8873,"(37.5,39]",38.334
AT46,14,15,3.8523461799999996,0,0.42275267,1.337608512,0.007648812235860985,0.10787974041487133,0,0.0027900651676532762,2022-02-19T06:12:51Z,40.22348,-70.88754,"(24,25.5]",24.968
AT46,14,21,3.8744719720000003,0,0.3836271315,1.43551238,0.012516238332701237,0.005219987416619357,0,0.012904051046842944,2022-02-19T06:16:46Z,40.22312,-70.88802,"(3,4.5]",4.486
AT46,16,1,0.928791568,0.26378127900000004,0.4259516135,2.067571859,0.1842668355992268,0.02609993708309682,0.009064598403715516,0.9500171471595272,2022-02-19T23:34:35Z,40.86159,-70.88164,"(48,49.5]",49.99
AT46,16,4,0.8771647205,0,0.45769497449999996,1.622195574,0.02364178218167827,0.012527969941307832,0,0.5280198096438552,2022-02-19T23:37:45Z,40.86134,-70.88148,"(37.5,39]",39.504
AT46,16,7,0.8393050325304839,0.10600556070435586,0.4365327338997472,2.151912219111984,0.025727822330982027,0.02018395137353332,0.14991450163506448,1.3385337042263197,2022-02-19T23:41:10Z,40.8611,-70.88158,"(28.5,30]",29.939
AT46,16,10,0.8410259274419407,0.17700463392029653,0.46901431274685357,7.729719985771949,0.03650569384801504,0.05498386753479753,0.25032235389296814,0.11997279683529212,2022-02-19T23:44:40Z,40.86098,-70.88188,"(13.5,15]",15.414
AT46,16,12,0.8956028805,0,0.479103288,3.2631334499999998,0.009387178395972508,0.005219988123726157,0,0.2580810166942175,2022-02-19T23:46:39Z,40.86072,-70.88224,"(4.5,6]",7.297
AT46,17,2,0,0.09663762743280814,0.39371610723765255,0.30776833021450334,0,0.07377582226188024,0.13666624335103553,0.11718273179261163,2022-02-20T01:17:11Z,41.02708,-70.88514,"(37.5,39]",39.778
AT46,17,4,0,0,0.35828165749999996,0.212083946,0,0.01113597367399962,0,NA,2022-02-20T01:19:14Z,41.02686,-70.88536,"(25.5,27]",28.247
AT46,17,9,0,0,0.38682607550000003,0.676695752,0,0.0027839932417232246,0,NA,2022-02-20T01:21:42Z,41.02674,-70.88542,"(13.5,15]",15.573
AT46,17,14,0,0,0.376244955,0.2626388395,0,0.026099937790203625,0,0.026854376178002428,2022-02-20T01:23:38Z,41.02706,-70.88587,"(4.5,6]",7.05
AT46,23,2,0,0,0.216051714,0.32799028750000003,0,0.032711920767024394,0,0.027203133970405725,2022-02-21T11:41:00Z,41.32398,-70.56294,"(10.5,12]",12.151
AT46,23,3,0,0,0.1894758765,1.04660961,0,0.0034799913753773303,0,0.8900307488834094,2022-02-21T11:43:51Z,41.3242,-70.5626,"(1.5,3]",5.899
AT46,23,7,0,0,0.207193101,0.1171393885,0,NA,0,0.027551891762808967,2022-02-21T11:45:55Z,41.32422,-70.56262,"(1.5,3]",2.002
EN608,1,2,0,0.414832751,0.333272189,0,0,0.0014637209365510571,0.006233717618438641,0,2018-01-31T19:34:45Z,41.19634,-70.87844,"(16.5,18]",17.48
EN608,1,6,0,0.434913203,0.32085210799999997,0,0,0.0073186032685418805,0.14406814318631803,0,2018-01-31T19:37:20Z,41.19636,-70.8783,"(10.5,12]",11.852
EN608,1,9,0,0.4559731895,0.326544645,0,0,0.009514183966261745,0.21125376742864407,0,2018-01-31T19:40:43Z,41.19636,-70.87806,"(6,7.5]",7.022
