cruise,date_time_utc,cast,station,niskin,latitude,longitude,depth,alternate_sample_category,depth_category,filter_size,replicate,percent_surface_irradiance,npp_rate,iode_quality_flag,nearest_station,distance,incub_type
EN661,2021-02-03 19:02:54,1,L1,11,41.197,-70.8782,10.964,D2_GFF,D2,>0,NA,5,11.921,1,L1,0.43,ambient_temp
EN661,2021-02-03 19:02:54,1,L1,11,41.197,-70.8782,10.964,D2_5,D2,>0&<5,NA,5,0.549,1,L1,0.43,ambient_temp
EN661,2021-02-03 19:02:54,1,L1,11,41.197,-70.8782,10.964,D2_20,D2,>0&<20,NA,5,3.593,1,L1,0.43,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_GFF,D3,>0,1,65,52.611,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_GFF,D3,>0,2,65,53.199,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_GFF,D3,>0,3,65,53.393,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_10,D3,>0&<10,1,65,10.25,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_10,D3,>0&<10,2,65,9.745,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_10,D3,>0&<10,3,65,11.276,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_5,D3,>0&<5,NA,65,6.469,1,L1,0.51,ambient_temp
EN661,2021-02-03 19:06:27,1,L1,17,41.1959,-70.8772,1.283,D3_20,D3,>0&<20,NA,65,19.957,1,L1,0.51,ambient_temp
EN661,2021-02-04 01:59:24,2,L2,9,41.0306,-70.8884,24.283,D1_GFF,D1,>0,NA,1,1.443,1,L2,0.44,ambient_temp
EN661,2021-02-04 01:59:24,2,L2,9,41.0306,-70.8884,24.283,D1_5,D1,>0&<5,NA,1,0.226,1,L2,0.44,ambient_temp
EN661,2021-02-04 01:59:24,2,L2,9,41.0306,-70.8884,24.283,D1_20,D1,>0&<20,NA,1,1.037,1,L2,0.44,ambient_temp
EN661,2021-02-04 02:01:33,2,L2,13,41.0307,-70.8888,15.281,D2_GFF,D2,>0,NA,5,1.764,1,L2,0.47,ambient_temp
EN661,2021-02-04 02:01:33,2,L2,13,41.0307,-70.8888,15.281,D2_5,D2,>0&<5,NA,5,0.277,1,L2,0.47,ambient_temp
EN661,2021-02-04 02:01:33,2,L2,13,41.0307,-70.8888,15.281,D2_20,D2,>0&<20,NA,5,0.897,1,L2,0.47,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_GFF,D3,>0,1,65,12.447,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_GFF,D3,>0,2,65,13.804,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_GFF,D3,>0,3,65,12.587,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_10,D3,>0&<10,1,65,5.823,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_10,D3,>0&<10,2,65,5.051,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_10,D3,>0&<10,3,65,4.617,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_5,D3,>0&<5,NA,65,2.253,1,L2,0.48,ambient_temp
EN661,2021-02-04 02:03:56,2,L2,18,41.0309,-70.8889,3.388,D3_20,D3,>0&<20,NA,65,6.104,1,L2,0.48,ambient_temp
EN661,2021-02-04 13:06:54,5,L4,8,40.6969,-70.8864,28.544,D1_GFF,D1,>0,NA,0.1,0.631,1,L4,0.26,ambient_temp
EN661,2021-02-04 13:06:54,5,L4,8,40.6969,-70.8864,28.544,D1_5,D1,>0&<5,NA,0.1,0.075,1,L4,0.26,ambient_temp
EN661,2021-02-04 13:06:54,5,L4,8,40.6969,-70.8864,28.544,D1_20,D1,>0&<20,NA,0.1,0.166,1,L4,0.26,ambient_temp
EN661,2021-02-04 13:09:26,5,L4,13,40.6966,-70.887200000000007,15.437,D2_GFF,D2,>0,NA,1,1.245,1,L4,0.33,ambient_temp
EN661,2021-02-04 13:09:26,5,L4,13,40.6966,-70.887200000000007,15.437,D2_5,D2,>0&<5,NA,1,0.09,1,L4,0.33,ambient_temp
EN661,2021-02-04 13:09:26,5,L4,13,40.6966,-70.887200000000007,15.437,D2_20,D2,>0&<20,NA,1,1.205,1,L4,0.33,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_GFF,D4,>0,1,65,33.215,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_GFF,D4,>0,2,65,34.254,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_GFF,D4,>0,3,65,44.143,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_10,D4,>0&<10,1,65,2.405,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_10,D4,>0&<10,2,65,2.889,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_10,D4,>0&<10,3,65,2.769,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_5,D4,>0&<5,NA,65,1.179,1,L4,0.38,ambient_temp
EN661,2021-02-04 13:11:39,5,L4,18,40.6963,-70.8878,2.35,D4_20,D4,>0&<20,NA,65,7.596,1,L4,0.38,ambient_temp
EN661,2021-02-05 13:37:34,10,L11,4,39.771,-70.8742,86.003,D1_GFF,D1,>0,NA,0.1,-0.065,3,L11,0.82,ambient_temp
EN661,2021-02-05 13:37:34,10,L11,4,39.771,-70.8742,86.003,D1_5,D1,>0&<5,NA,0.1,-0.128,3,L11,0.82,ambient_temp
EN661,2021-02-05 13:37:34,10,L11,4,39.771,-70.8742,86.003,D1_20,D1,>0&<20,NA,0.1,-0.181,3,L11,0.82,ambient_temp
EN661,2021-02-05 13:40:37,10,L11,7,39.7708,-70.8738,40.464,D2_GFF,D2,>0,NA,5,-0.385,3,L11,0.86,ambient_temp
EN661,2021-02-05 13:40:37,10,L11,7,39.7708,-70.8738,40.464,D2_5,D2,>0&<5,NA,5,-0.521,3,L11,0.86,ambient_temp
EN661,2021-02-05 13:40:37,10,L11,7,39.7708,-70.8738,40.464,D2_20,D2,>0&<20,NA,5,-0.553,3,L11,0.86,ambient_temp
EN661,2021-02-05 13:42:52,10,L11,14,39.7705,-70.8733,20.161,D3_GFF,D3,>0,NA,20,0.455,1,L11,0.91,ambient_temp
EN661,2021-02-05 13:42:52,10,L11,14,39.7705,-70.8733,20.161,D3_5,D3,>0&<5,NA,20,-0.934,3,L11,0.91,ambient_temp
EN661,2021-02-05 13:42:52,10,L11,14,39.7705,-70.8733,20.161,D3_20,D3,>0&<20,NA,20,-0.824,3,L11,0.91,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_GFF,D4,>0,1,65,3.345,1,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_GFF,D4,>0,2,65,4.229,1,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_GFF,D4,>0,3,65,2.926,1,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_10,D4,>0&<10,1,65,-1.097,3,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_10,D4,>0&<10,2,65,-2.04,3,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_10,D4,>0&<10,3,65,-1.993,3,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_5,D4,>0&<5,NA,65,-1.366,3,L11,0.95,ambient_temp
EN661,2021-02-05 13:45:05,10,L11,20,39.7705,-70.8728,2.891,D4_20,D4,>0&<20,NA,65,-0.526,3,L11,0.95,ambient_temp
EN661,2021-02-06 21:27:37,13,L1,9,41.1622,-70.8914,10.502,D1_GFF,D1,>0,NA,0.1,0.489,1,L1,3.9,ambient_temp
EN661,2021-02-06 21:27:37,13,L1,9,41.1622,-70.8914,10.502,D1_5,D1,>0&<5,NA,0.1,0.012,1,L1,3.9,ambient_temp
EN661,2021-02-06 21:27:37,13,L1,9,41.1622,-70.8914,10.502,D1_20,D1,>0&<20,NA,0.1,0.223,1,L1,3.9,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_GFF,D4,>0,1,NA,29.754,1,L1,3.94,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_GFF,D4,>0,2,NA,27.703,1,L1,3.94,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_10,D4,>0&<10,1,NA,1.717,1,L1,3.94,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_10,D4,>0&<10,2,NA,1.765,1,L1,3.94,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_5,D4,>0&<5,NA,NA,-1.609,3,L1,3.94,ambient_temp
EN661,2021-02-06 21:29:42,13,L1,14,41.1619,-70.8913,1.835,D4_20,D4,>0&<20,NA,NA,6.374,1,L1,3.94,ambient_temp
EN668,2021-07-16 18:15:50,1,L1,6,41.1958,-70.884,14.145,D1_GFF,D1,>0,NA,1,34.135,1,L1,0.12,ambient_temp
EN668,2021-07-16 18:15:50,1,L1,6,41.1958,-70.884,14.145,D1_5,D1,>0&<5,NA,1,11.859,1,L1,0.12,ambient_temp
EN668,2021-07-16 18:15:50,1,L1,6,41.1958,-70.884,14.145,D1_20,D1,>0&<20,NA,1,31.149,1,L1,0.12,ambient_temp
EN668,2021-07-16 18:18:59,1,L1,12,41.1952,-70.8836,10.309,D2_GFF,D2,>0,NA,5,31.042,1,L1,0.17,ambient_temp
EN668,2021-07-16 18:18:59,1,L1,12,41.1952,-70.8836,10.309,D2_5,D2,>0&<5,NA,5,6.04,1,L1,0.17,ambient_temp
EN668,2021-07-16 18:18:59,1,L1,12,41.1952,-70.8836,10.309,D2_20,D2,>0&<20,NA,5,25.882,1,L1,0.17,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_GFF,D3,>0,1,65,28.765,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_GFF,D3,>0,2,65,31.297,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_GFF,D3,>0,3,65,31.416,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_10,D3,>0&<10,1,65,21.039,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_10,D3,>0&<10,2,65,21.959,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_10,D3,>0&<10,3,65,20.488,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_5,D3,>0&<5,NA,65,11.044,1,L1,0.24,ambient_temp
EN668,2021-07-16 18:22:30,1,L1,18,41.1946,-70.883,4.062,D3_20,D3,>0&<20,NA,65,24.184,1,L1,0.24,ambient_temp
EN668,2021-07-17 04:39:26,2,L2,9,41.0314,-70.8798,21.511,D1_GFF,D1,>0,NA,1,14.459,1,L2,0.33,ambient_temp
EN668,2021-07-17 04:39:26,2,L2,9,41.0314,-70.8798,21.511,D1_5,D1,>0&<5,NA,1,0.373,1,L2,0.33,ambient_temp
EN668,2021-07-17 04:39:26,2,L2,9,41.0314,-70.8798,21.511,D1_20,D1,>0&<20,NA,1,8.669,1,L2,0.33,ambient_temp
EN668,2021-07-17 04:41:32,2,L2,14,41.0314,-70.8796,15.412,D2_GFF,D2,>0,NA,5,17.572,1,L2,0.35,ambient_temp
EN668,2021-07-17 04:41:32,2,L2,14,41.0314,-70.8796,15.412,D2_5,D2,>0&<5,NA,5,4.036,1,L2,0.35,ambient_temp
EN668,2021-07-17 04:41:32,2,L2,14,41.0314,-70.8796,15.412,D2_20,D2,>0&<20,NA,5,14.664,1,L2,0.35,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_GFF,D3,>0,1,65,12.463,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_GFF,D3,>0,2,65,12.23,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_GFF,D3,>0,3,65,12.163,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_10,D3,>0&<10,1,65,8.282,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_10,D3,>0&<10,2,65,7.574,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_10,D3,>0&<10,3,65,8.572,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_5,D3,>0&<5,NA,65,4.607,1,L2,0.37,ambient_temp
EN668,2021-07-17 04:45:09,2,L2,19,41.0313,-70.8792,2.741,D3_20,D3,>0&<20,NA,65,9.361,1,L2,0.37,ambient_temp
EN668,2021-07-17 13:27:56,5,L4,6,40.6938,-70.8793,43.237,D1_GFF,D1,>0,NA,0.1,1.177,1,L4,0.46,ambient_temp
EN668,2021-07-17 13:27:56,5,L4,6,40.6938,-70.8793,43.237,D1_5,D1,>0&<5,NA,0.1,0.2,1,L4,0.46,ambient_temp
EN668,2021-07-17 13:27:56,5,L4,6,40.6938,-70.8793,43.237,D1_20,D1,>0&<20,NA,0.1,0.678,1,L4,0.46,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,D2_GFF,D2,>0,NA,5,47.686,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,D2_5,D2,>0&<5,NA,5,15.156,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,D2_20,D2,>0&<20,NA,5,28.792,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:33:51,5,L4,16,40.6935,-70.8785,17.263,D3_GFF,D3,>0,NA,20,14.084,1,L4,0.54,ambient_temp
EN668,2021-07-17 13:33:51,5,L4,16,40.6935,-70.8785,17.263,D3_5,D3,>0&<5,NA,20,4.205,1,L4,0.54,ambient_temp
EN668,2021-07-17 13:33:51,5,L4,16,40.6935,-70.8785,17.263,D3_20,D3,>0&<20,NA,20,10.22,1,L4,0.54,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_GFF,D4,>0,1,65,9.341,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_GFF,D4,>0,2,65,9.768,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_GFF,D4,>0,3,65,10.592,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_10,D4,>0&<10,1,65,7.238,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_10,D4,>0&<10,2,65,6.006,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_10,D4,>0&<10,3,65,6.574,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_5,D4,>0&<5,NA,65,3.25,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:36:08,5,L4,20,40.6934,-70.8781,4.095,D4_20,D4,>0&<20,NA,65,7.746,1,L4,0.57,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,Dark_GFF,Dark,>0,NA,5,0.965,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,Dark_5,Dark,>0&<5,NA,5,0.23,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,Dark_20,Dark,>0&<20,NA,5,0.794,1,L4,0.5,ambient_temp
EN668,2021-07-17 13:31:10,5,L4,11,40.6937,-70.8789,30.549,Dark_10,Dark,>0&<10,NA,5,0.651,1,L4,0.5,ambient_temp
EN668,2021-07-20 09:38:09,18,L6,7,40.3673,-70.8918,50.94,D1_GFF,D1,>0,NA,0.1,0.09,1,L6,0.84,ambient_temp
EN668,2021-07-20 09:38:09,18,L6,7,40.3673,-70.8918,50.94,D1_5,D1,>0&<5,NA,0.1,-0.007,3,L6,0.84,ambient_temp
EN668,2021-07-20 09:38:09,18,L6,7,40.3673,-70.8918,50.94,D1_20,D1,>0&<20,NA,0.1,-0.041,3,L6,0.84,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_GFF,D2,>0,1,1,40.034,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_5,D2,>0&<5,NA,1,11.971,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_20,D2,>0&<20,NA,1,22.605,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:46:20,18,L6,16,40.3687,-70.8934,18.013,D3_GFF,D3,>0,NA,20,21.67,1,L6,1.04,ambient_temp
EN668,2021-07-20 09:46:20,18,L6,16,40.3687,-70.8934,18.013,D3_5,D3,>0&<5,NA,20,8.429,1,L6,1.04,ambient_temp
EN668,2021-07-20 09:46:20,18,L6,16,40.3687,-70.8934,18.013,D3_20,D3,>0&<20,NA,20,13.957,1,L6,1.04,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_GFF,D4,>0,1,65,2.869,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_GFF,D4,>0,2,65,4.786,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_GFF,D4,>0,3,65,3.583,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_10,D4,>0&<10,1,65,2.926,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_10,D4,>0&<10,2,65,1.964,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_10,D4,>0&<10,3,65,3.226,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_5,D4,>0&<5,NA,65,1.533,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:24,18,L6,20,40.3692,-70.894,3.83,D4_20,D4,>0&<20,NA,65,2.971,1,L6,1.12,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_GFF,Dark,>0,NA,NA,0.27,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_5,Dark,>0&<5,NA,NA,0.493,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_10,Dark,>0&<10,NA,NA,0.338,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_20,Dark,>0&<20,NA,NA,0.521,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_GFF,D2,>0,2,1,37.071,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_10,D2,>0&<10,1,1,23.071,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_10,D2,>0&<10,2,1,21.441,1,L6,0.98,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_GFF,D2,>0,NA,NA,36.396,1,d6a,0.45,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_5,D2,>0&<5,NA,NA,2.219,1,d6a,0.45,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_20,D2,>0&<20,NA,NA,5.174,1,d6a,0.45,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_GFF,D3,>0,NA,NA,6.058,1,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_5,D3,>0&<5,NA,NA,3.124,1,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_20,D3,>0&<20,NA,NA,6.466,1,d6a,0.53,ambient_temp
EN668,2021-07-20 06:24:59,17,L7,13,40.2143,-70.9062,41.804,D4_GFF,D4,>0,NA,1,7.596,1,L7,2.38,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_GFF,D1,>0,NA,0.1,0.322,1,L8,1.19,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_5,D1,>0&<5,NA,0.1,0.019,1,L8,1.19,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_20,D1,>0&<20,NA,0.1,0.164,1,L8,1.19,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_GFF,D2,>0,NA,5,9.735,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_5,D2,>0&<5,NA,5,3.193,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_20,D2,>0&<20,NA,5,5.506,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_GFF,D3,>0,NA,20,10.89,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_5,D3,>0&<5,NA,20,4.936,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_20,D3,>0&<20,NA,20,7.895,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,1,65,6.199,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,2,65,3.834,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,3,65,3.674,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,1,65,4.963,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,2,65,2.523,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,3,65,2.916,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_5,D4,>0&<5,NA,65,3.723,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_20,D4,>0&<20,NA,65,5.299,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_10,D2,>0&<10,NA,5,6.17,1,L8,1.33,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_GFF,D1,>0,NA,0.1,0.043,1,L11,0.53,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_5,D1,>0&<5,NA,0.1,-0.008,3,L11,0.53,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_20,D1,>0&<20,NA,0.1,0.065,1,L11,0.53,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_GFF,D2,>0,NA,5,14.761,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_5,D2,>0&<5,NA,5,5.008,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_20,D2,>0&<20,NA,5,12.715,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_GFF,D3,>0,NA,20,7.656,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_5,D3,>0&<5,NA,20,6.446,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_20,D3,>0&<20,NA,20,7.664,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,1,65,4.009,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,2,65,3.854,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,3,65,3.792,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,1,65,5.749,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,2,65,3.164,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,3,65,3.529,1,L11,0.8,ambient_temp
