cruise,date,latitude,longitude,cast,niskin,depth,depth_grp
EN644,2019-08-22 13:15:15+00:00,40.09044,-70.89137,12,9,45,"(43.5,45]"
EN644,2019-08-22 13:15:22+00:00,40.09042,-70.89142,12,10,45,"(43.5,45]"
EN644,2019-08-22 13:15:32+00:00,40.0904,-70.89148,12,11,45,"(43.5,45]"
EN644,2019-08-22 13:17:56+00:00,40.09016,-70.89216,12,12,29,"(28.5,30]"
EN644,2019-08-22 13:18:05+00:00,40.09016,-70.8922,12,13,30,"(28.5,30]"
EN644,2019-08-22 13:18:11+00:00,40.09015,-70.89224,12,14,30,"(28.5,30]"
EN644,2019-08-22 13:21:36+00:00,40.08952,-70.89354,12,15,20,"(19.5,21]"
EN644,2019-08-22 13:23:13+00:00,40.08902,-70.8945,12,16,10,"(9,10.5]"
EN644,2019-08-22 13:25:16+00:00,40.08858,-70.8955,12,17,2,"(1.5,3]"
EN644,2019-08-22 13:25:24+00:00,40.08856,-70.89554,12,18,2,"(1.5,3]"
EN644,2019-08-22 13:25:32+00:00,40.08854,-70.89559,12,19,2,"(1.5,3]"
EN644,2019-08-22 13:25:39+00:00,40.08854,-70.89564,12,20,2,"(1.5,3]"
EN644,2019-08-22 13:25:48+00:00,40.08852,-70.89569,12,21,2,"(1.5,3]"
EN644,2019-08-22 17:07:47+00:00,39.93626,-70.88588,13,1,444,"(442,444]"
EN644,2019-08-22 17:12:00+00:00,39.93588,-70.88566,13,2,300,"(298,300]"
EN644,2019-08-22 17:15:39+00:00,39.93554,-70.88542,13,3,200,"(200,201]"
EN644,2019-08-22 17:16:08+00:00,39.93546,-70.8854,13,4,200,"(200,201]"
EN644,2019-08-22 17:19:48+00:00,39.9351,-70.8853,13,5,100,"(99,100]"
EN644,2019-08-22 17:19:56+00:00,39.93508,-70.88528,13,6,100,"(99,100]"
EN644,2019-08-22 17:20:03+00:00,39.93508,-70.88526,13,7,100,"(99,100]"
EN644,2019-08-22 17:22:41+00:00,39.93478,-70.88518,13,8,53,"(52.5,54]"
EN644,2019-08-22 17:22:48+00:00,39.93476,-70.88518,13,9,53,"(52.5,54]"
EN644,2019-08-22 17:22:56+00:00,39.93476,-70.88518,13,10,53,"(52.5,54]"
EN644,2019-08-22 17:23:04+00:00,39.93474,-70.88519,13,11,53,"(52.5,54]"
EN644,2019-08-22 17:25:06+00:00,39.93454,-70.88514,13,12,26,"(25.5,27]"
EN644,2019-08-22 17:25:14+00:00,39.93452,-70.88512,13,13,27,"(25.5,27]"
EN644,2019-08-22 17:26:51+00:00,39.93434,-70.885,13,14,15,"(13.5,15]"
EN644,2019-08-22 17:26:59+00:00,39.93432,-70.88498,13,15,15,"(13.5,15]"
EN644,2019-08-22 17:27:06+00:00,39.9343,-70.88498,13,16,15,"(13.5,15]"
EN644,2019-08-22 17:28:50+00:00,39.93418,-70.88492,13,17,2,"(1.5,3]"
EN644,2019-08-22 17:28:58+00:00,39.93416,-70.88492,13,18,2,"(1.5,3]"
EN644,2019-08-22 17:29:11+00:00,39.93416,-70.88492,13,19,2,"(1.5,3]"
EN644,2019-08-22 17:29:20+00:00,39.93416,-70.88491,13,20,2,"(1.5,3]"
EN644,2019-08-22 17:29:31+00:00,39.93416,-70.8849,13,21,2,"(1.5,3]"
EN644,2019-08-22 17:29:40+00:00,39.93416,-70.8849,13,22,2,"(1.5,3]"
EN644,2019-08-22 17:29:48+00:00,39.93416,-70.8849,13,23,2,"(1.5,3]"
EN644,2019-08-22 17:29:56+00:00,39.93414,-70.88488,13,24,3,"(1.5,3]"
EN644,2019-08-22 19:54:19+00:00,39.92952,-70.77078,14,1,49,"(48,49.5]"
EN644,2019-08-22 19:54:28+00:00,39.92948,-70.77072,14,2,49,"(48,49.5]"
EN644,2019-08-22 19:56:49+00:00,39.92906,-70.77025,14,3,26,"(25.5,27]"
EN644,2019-08-22 19:56:58+00:00,39.92901,-70.77023,14,4,26,"(25.5,27]"
EN644,2019-08-22 19:59:03+00:00,39.92861,-70.76985,14,5,2,"(1.5,3]"
EN644,2019-08-22 19:59:10+00:00,39.92858,-70.76982,14,6,2,"(1.5,3]"
EN644,2019-08-22 22:14:34+00:00,39.76815,-70.77274,15,1,19,"(18,19.5]"
EN644,2019-08-22 22:14:41+00:00,39.76812,-70.77272,15,2,19,"(18,19.5]"
EN644,2019-08-22 22:16:52+00:00,39.76776,-70.7726,15,3,4,"(3,4.5]"
EN644,2019-08-22 22:17:02+00:00,39.76772,-70.7726,15,4,4,"(3,4.5]"
EN644,2019-08-23 00:00:37+00:00,39.7703,-70.98534,16,1,19,"(18,19.5]"
EN644,2019-08-23 00:00:45+00:00,39.77028,-70.98533,16,2,19,"(18,19.5]"
EN644,2019-08-23 00:02:57+00:00,39.76998,-70.98504,16,3,2,"(1.5,3]"
EN644,2019-08-23 00:03:06+00:00,39.76996,-70.98502,16,4,2,"(1.5,3]"
EN644,2019-08-23 01:33:43+00:00,39.76221,-70.87898,17,1,501,"(500,501]"
EN644,2019-08-23 01:39:10+00:00,39.76102,-70.87866,17,2,349,"(348,350]"
EN644,2019-08-23 01:43:58+00:00,39.76006,-70.87814,17,3,200,"(200,201]"
EN644,2019-08-23 01:47:27+00:00,39.75923,-70.87786,17,4,90,"(88.5,90]"
EN644,2019-08-23 01:49:12+00:00,39.7588,-70.87768,17,5,70,"(69,70.5]"
EN644,2019-08-23 01:49:19+00:00,39.75876,-70.87768,17,6,70,"(69,70.5]"
EN644,2019-08-23 01:49:26+00:00,39.75874,-70.87766,17,7,70,"(69,70.5]"
EN644,2019-08-23 01:50:59+00:00,39.75834,-70.87754,17,8,52,"(51,52.5]"
EN644,2019-08-23 01:51:06+00:00,39.75832,-70.87754,17,9,52,"(51,52.5]"
EN644,2019-08-23 01:51:13+00:00,39.75828,-70.87754,17,10,52,"(51,52.5]"
EN644,2019-08-23 01:51:24+00:00,39.75824,-70.87752,17,11,52,"(51,52.5]"
EN644,2019-08-23 01:51:32+00:00,39.75821,-70.87752,17,12,51,"(51,52.5]"
EN644,2019-08-23 01:53:50+00:00,39.75778,-70.87726,17,13,20,"(19.5,21]"
EN644,2019-08-23 01:53:57+00:00,39.75778,-70.87726,17,14,20,"(19.5,21]"
EN644,2019-08-23 01:54:03+00:00,39.75776,-70.87722,17,15,20,"(19.5,21]"
EN644,2019-08-23 01:54:14+00:00,39.75776,-70.87718,17,16,20,"(19.5,21]"
EN644,2019-08-23 01:54:21+00:00,39.75775,-70.87716,17,17,20,"(19.5,21]"
EN644,2019-08-23 01:56:03+00:00,39.75764,-70.87664,17,18,2,"(1.5,3]"
EN644,2019-08-23 01:56:11+00:00,39.75762,-70.87659,17,19,2,"(1.5,3]"
EN644,2019-08-23 01:56:17+00:00,39.7576,-70.87654,17,20,2,"(1.5,3]"
EN644,2019-08-23 01:56:24+00:00,39.7576,-70.87652,17,21,2,"(1.5,3]"
EN644,2019-08-23 01:56:31+00:00,39.75759,-70.87648,17,22,2,"(1.5,3]"
EN644,2019-08-23 01:56:39+00:00,39.75756,-70.87643,17,23,2,"(1.5,3]"
EN644,2019-08-23 01:56:46+00:00,39.75754,-70.87641,17,24,2,"(1.5,3]"
EN644,2019-08-23 15:53:03+00:00,40.10641,-70.88394,18,1,85,"(84,85.5]"
EN644,2019-08-23 15:55:32+00:00,40.10696,-70.88438,18,2,46,"(45,46.5]"
EN644,2019-08-23 15:55:39+00:00,40.10698,-70.8844,18,3,45,"(45,46.5]"
EN644,2019-08-23 15:57:41+00:00,40.10742,-70.8845,18,4,20,"(19.5,21]"
EN644,2019-08-23 15:59:47+00:00,40.10805,-70.8845,18,5,2,"(1.5,3]"
EN644,2019-08-23 15:59:54+00:00,40.10809,-70.8845,18,6,2,"(1.5,3]"
EN644,2019-08-23 22:00:15+00:00,40.36089,-70.77535,19,1,22,"(21,22.5]"
EN644,2019-08-23 22:00:28+00:00,40.36086,-70.77536,19,2,22,"(21,22.5]"
EN644,2019-08-23 22:02:08+00:00,40.36062,-70.77546,19,3,15,"(13.5,15]"
EN644,2019-08-23 22:02:17+00:00,40.3606,-70.77547,19,4,15,"(13.5,15]"
EN644,2019-08-23 22:04:04+00:00,40.36026,-70.77562,19,5,2,"(1.5,3]"
EN644,2019-08-23 22:04:12+00:00,40.36024,-70.77562,19,6,2,"(1.5,3]"
EN644,2019-08-23 23:24:13+00:00,40.3625,-70.99508,20,1,23,"(22.5,24]"
EN644,2019-08-23 23:24:22+00:00,40.36253,-70.99512,20,2,23,"(22.5,24]"
EN644,2019-08-23 23:25:54+00:00,40.36274,-70.99556,20,3,14,"(13.5,15]"
EN644,2019-08-23 23:26:01+00:00,40.36274,-70.99557,20,4,14,"(13.5,15]"
EN644,2019-08-23 23:27:36+00:00,40.36294,-70.99588,20,5,2,"(1.5,3]"
EN644,2019-08-23 23:27:42+00:00,40.36296,-70.99592,20,6,2,"(1.5,3]"
EN644,2019-08-24 01:35:30+00:00,40.37024,-70.87512,21,1,20,"(19.5,21]"
EN644,2019-08-24 01:35:38+00:00,40.37027,-70.87512,21,2,20,"(19.5,21]"
EN644,2019-08-24 01:38:04+00:00,40.37067,-70.87512,21,3,13,"(12,13.5]"
EN644,2019-08-24 01:38:16+00:00,40.3707,-70.87512,21,4,13,"(12,13.5]"
EN644,2019-08-24 01:40:05+00:00,40.37096,-70.87518,21,5,2,"(1.5,3]"
EN644,2019-08-24 01:40:13+00:00,40.37098,-70.87518,21,6,2,"(1.5,3]"
EN644,2019-08-24 02:58:07+00:00,40.51374,-70.8833,22,1,70,"(69,70.5]"
EN644,2019-08-24 02:58:15+00:00,40.51376,-70.8833,22,2,71,"(69,70.5]"
EN644,2019-08-24 03:00:47+00:00,40.51414,-70.8835,22,3,45,"(43.5,45]"
EN644,2019-08-24 03:00:53+00:00,40.51416,-70.8835,22,4,45,"(43.5,45]"
EN644,2019-08-24 03:01:00+00:00,40.51418,-70.88352,22,5,45,"(43.5,45]"
EN644,2019-08-24 03:02:56+00:00,40.51447,-70.88372,22,6,30,"(28.5,30]"
EN644,2019-08-24 03:03:05+00:00,40.51448,-70.88374,22,7,30,"(28.5,30]"
EN644,2019-08-24 03:03:11+00:00,40.5145,-70.88375,22,8,30,"(28.5,30]"
EN644,2019-08-24 03:04:45+00:00,40.51472,-70.88392,22,9,21,"(19.5,21]"
EN644,2019-08-24 03:04:53+00:00,40.51474,-70.88392,22,10,21,"(19.5,21]"
EN644,2019-08-24 03:04:59+00:00,40.51476,-70.88394,22,11,21,"(19.5,21]"
EN644,2019-08-24 03:06:33+00:00,40.515,-70.88404,22,12,15,"(13.5,15]"
EN644,2019-08-24 03:06:40+00:00,40.51502,-70.88404,22,13,15,"(13.5,15]"
EN644,2019-08-24 03:08:01+00:00,40.51524,-70.88412,22,14,13,"(13.5,15]"
EN644,2019-08-24 03:08:10+00:00,40.51528,-70.88414,22,15,13,"(13.5,15]"
EN644,2019-08-24 03:08:18+00:00,40.5153,-70.88414,22,16,13,"(13.5,15]"
EN644,2019-08-24 03:10:28+00:00,40.51574,-70.88434,22,17,2,"(1.5,3]"
EN644,2019-08-24 03:10:41+00:00,40.51578,-70.88436,22,18,2,"(1.5,3]"
EN644,2019-08-24 03:10:55+00:00,40.51582,-70.8844,22,19,2,"(1.5,3]"
EN644,2019-08-24 03:11:08+00:00,40.51588,-70.88442,22,20,2,"(1.5,3]"
EN644,2019-08-24 03:11:19+00:00,40.51591,-70.88444,22,21,1,"(1.5,3]"
EN644,2019-08-24 03:11:30+00:00,40.51596,-70.88446,22,22,2,"(1.5,3]"
EN644,2019-08-24 03:11:41+00:00,40.51598,-70.88448,22,23,2,"(1.5,3]"
EN644,2019-08-24 03:11:53+00:00,40.51603,-70.8845,22,24,2,"(1.5,3]"
EN644,2019-08-24 05:21:02+00:00,40.69754,-70.89788,23,1,61,"(60,61.5]"
EN644,2019-08-24 05:21:10+00:00,40.69754,-70.89791,23,2,61,"(60,61.5]"
EN644,2019-08-24 05:22:56+00:00,40.6976,-70.89837,23,3,49,"(48,49.5]"
EN644,2019-08-24 05:25:57+00:00,40.69784,-70.89917,23,4,29,"(28.5,30]"
EN644,2019-08-24 05:26:06+00:00,40.69784,-70.8992,23,5,30,"(28.5,30]"
EN644,2019-08-24 05:26:14+00:00,40.69786,-70.89924,23,6,30,"(28.5,30]"
EN644,2019-08-24 05:26:23+00:00,40.69788,-70.89927,23,7,30,"(28.5,30]"
EN644,2019-08-24 05:28:17+00:00,40.69798,-70.89987,23,8,18,"(16.5,18]"
EN644,2019-08-24 05:28:51+00:00,40.69798,-70.9,23,9,17,"(16.5,18]"
EN644,2019-08-24 05:29:08+00:00,40.69798,-70.90008,23,10,17,"(16.5,18]"
EN644,2019-08-24 05:29:20+00:00,40.69798,-70.90014,23,11,18,"(16.5,18]"
EN644,2019-08-24 05:31:50+00:00,40.69797,-70.90083,23,12,11,"(10.5,12]"
EN644,2019-08-24 05:31:58+00:00,40.69796,-70.90086,23,13,12,"(10.5,12]"
EN644,2019-08-24 05:32:06+00:00,40.69796,-70.9009,23,14,12,"(10.5,12]"
EN644,2019-08-24 05:32:13+00:00,40.69796,-70.90094,23,15,11,"(10.5,12]"
EN644,2019-08-24 05:32:22+00:00,40.69796,-70.90099,23,16,11,"(10.5,12]"
EN644,2019-08-24 05:34:11+00:00,40.69798,-70.90149,23,17,3,"(1.5,3]"
EN644,2019-08-24 05:34:24+00:00,40.69798,-70.90155,23,18,3,"(1.5,3]"
EN644,2019-08-24 05:34:35+00:00,40.69798,-70.90163,23,19,3,"(1.5,3]"
EN644,2019-08-24 05:34:45+00:00,40.69798,-70.9017,23,20,3,"(1.5,3]"
EN644,2019-08-24 05:34:54+00:00,40.698,-70.90172,23,21,3,"(1.5,3]"
EN644,2019-08-24 05:35:02+00:00,40.698,-70.90177,23,22,3,"(1.5,3]"
EN644,2019-08-24 05:35:11+00:00,40.698,-70.9018,23,23,3,"(1.5,3]"
EN644,2019-08-24 05:35:18+00:00,40.69802,-70.90185,23,24,3,"(1.5,3]"
EN644,2019-08-24 08:01:11+00:00,40.69702,-70.77694,24,1,16,"(15,16.5]"
EN644,2019-08-24 08:01:18+00:00,40.69702,-70.77697,24,2,16,"(15,16.5]"
EN644,2019-08-24 08:02:53+00:00,40.69712,-70.77736,24,3,3,"(1.5,3]"
EN644,2019-08-24 08:03:02+00:00,40.69712,-70.77738,24,4,3,"(1.5,3]"
EN644,2019-08-24 09:50:37+00:00,40.69812,-70.9961,25,1,14,"(13.5,15]"
EN644,2019-08-24 09:50:46+00:00,40.69814,-70.99612,25,2,14,"(13.5,15]"
EN644,2019-08-24 09:52:43+00:00,40.6984,-70.99634,25,3,3,"(1.5,3]"
EN644,2019-08-24 09:52:52+00:00,40.69842,-70.99634,25,4,3,"(1.5,3]"
EN644,2019-08-25 00:08:02+00:00,41.06009,-70.8811,26,1,24,"(22.5,24]"
EN644,2019-08-25 00:08:33+00:00,41.06012,-70.88106,26,2,24,"(22.5,24]"
EN644,2019-08-25 00:09:57+00:00,41.06016,-70.88105,26,3,11,"(10.5,12]"
EN644,2019-08-25 00:10:07+00:00,41.0602,-70.88106,26,4,11,"(10.5,12]"
EN644,2019-08-25 01:03:05+00:00,41.11566,-70.88388,27,1,34,"(33,34.5]"
EN644,2019-08-25 01:03:13+00:00,41.11568,-70.88392,27,2,34,"(33,34.5]"
EN644,2019-08-25 01:04:11+00:00,41.11584,-70.88406,27,3,30,"(28.5,30]"
EN644,2019-08-25 01:04:22+00:00,41.11586,-70.88408,27,4,30,"(28.5,30]"
EN644,2019-08-25 01:05:25+00:00,41.11604,-70.8842,27,5,24,"(22.5,24]"
EN644,2019-08-25 01:05:35+00:00,41.11606,-70.88422,27,6,24,"(22.5,24]"
EN644,2019-08-25 01:06:52+00:00,41.11626,-70.88434,27,7,18,"(16.5,18]"
EN644,2019-08-25 01:07:01+00:00,41.1163,-70.88436,27,8,18,"(16.5,18]"
EN644,2019-08-25 01:09:33+00:00,41.11686,-70.88474,27,9,3,"(1.5,3]"
EN644,2019-08-25 01:09:41+00:00,41.11689,-70.88476,27,10,3,"(1.5,3]"
EN644,2019-08-25 02:20:20+00:00,41.2003,-70.8842,28,1,9,"(7.5,9]"
EN644,2019-08-25 04:26:07+00:00,41.3182,-70.58512,29,1,15,"(13.5,15]"
EN644,2019-08-25 04:26:18+00:00,41.31823,-70.58519,29,2,15,"(13.5,15]"
EN644,2019-08-25 04:26:25+00:00,41.31824,-70.58523,29,3,15,"(13.5,15]"
EN644,2019-08-25 04:27:49+00:00,41.31846,-70.58567,29,4,6,"(4.5,6]"
EN644,2019-08-25 04:27:56+00:00,41.31848,-70.5857,29,5,6,"(4.5,6]"
EN644,2019-08-25 04:28:03+00:00,41.3185,-70.58574,29,6,6,"(4.5,6]"
EN644,2019-08-25 04:29:19+00:00,41.31872,-70.58607,29,7,3,"(1.5,3]"
EN644,2019-08-25 04:29:26+00:00,41.31874,-70.5861,29,8,3,"(1.5,3]"
EN644,2019-08-25 04:29:34+00:00,41.31876,-70.58612,29,9,3,"(1.5,3]"
AR39B,2019-10-05 22:38:41+00:00,41.1955,-70.88466667,1,1,19,"(18,19.5]"
AR39B,2019-10-05 22:38:55+00:00,41.1955,-70.88466667,1,2,19,"(18,19.5]"
AR39B,2019-10-05 22:41:11+00:00,41.1955,-70.88466667,1,3,2,"(1.5,3]"
AR39B,2019-10-05 22:41:21+00:00,41.1955,-70.88466667,1,4,2,"(1.5,3]"
AR39B,2019-10-05 22:41:29+00:00,41.1955,-70.88466667,1,5,2,"(1.5,3]"
AR39B,2019-10-06 00:16:03+00:00,41.03,-70.88266667,2,1,40,"(39,40.5]"
AR39B,2019-10-06 00:16:13+00:00,41.03,-70.88266667,2,2,39,"(37.5,39]"
AR39B,2019-10-06 00:18:27+00:00,41.03,-70.88266667,2,3,30,"(28.5,30]"
AR39B,2019-10-06 00:18:37+00:00,41.03,-70.88266667,2,4,30,"(28.5,30]"
AR39B,2019-10-06 00:18:46+00:00,41.03,-70.88266667,2,5,30,"(28.5,30]"
AR39B,2019-10-06 00:18:53+00:00,41.03,-70.88266667,2,6,30,"(28.5,30]"
AR39B,2019-10-06 00:20:59+00:00,41.03,-70.88266667,2,7,15,"(13.5,15]"
AR39B,2019-10-06 00:21:08+00:00,41.03,-70.88266667,2,8,15,"(13.5,15]"
AR39B,2019-10-06 00:21:17+00:00,41.03,-70.88266667,2,9,15,"(13.5,15]"
AR39B,2019-10-06 00:23:19+00:00,41.03,-70.88266667,2,10,2,"(1.5,3]"
AR39B,2019-10-06 00:23:28+00:00,41.03,-70.88266667,2,11,2,"(1.5,3]"
AR39B,2019-10-06 00:23:34+00:00,41.03,-70.88266667,2,12,2,"(1.5,3]"
AR39B,2019-10-06 00:23:43+00:00,41.03,-70.88266667,2,13,2,"(1.5,3]"
AR39B,2019-10-06 01:59:50+00:00,40.86333333,-70.88266667,3,1,49,"(48,49.5]"
AR39B,2019-10-06 01:59:58+00:00,40.86333333,-70.88266667,3,2,49,"(48,49.5]"
AR39B,2019-10-06 02:02:29+00:00,40.86333333,-70.88266667,3,3,27,"(25.5,27]"
AR39B,2019-10-06 02:02:37+00:00,40.86333333,-70.88266667,3,4,27,"(25.5,27]"
AR39B,2019-10-06 02:04:32+00:00,40.86333333,-70.88266667,3,5,15,"(13.5,15]"
AR39B,2019-10-06 02:06:28+00:00,40.86333333,-70.88266667,3,6,2,"(1.5,3]"
AR39B,2019-10-06 02:06:37+00:00,40.86333333,-70.88266667,3,7,2,"(1.5,3]"
AR39B,2019-10-06 02:06:46+00:00,40.86333333,-70.88266667,3,8,2,"(1.5,3]"
AR39B,2019-10-06 03:39:20+00:00,40.69716667,-70.884,4,1,60,"(58.5,60]"
AR39B,2019-10-06 03:39:29+00:00,40.69716667,-70.884,4,2,60,"(58.5,60]"
AR39B,2019-10-06 03:41:52+00:00,40.69716667,-70.884,4,3,47,"(46.5,48]"
AR39B,2019-10-06 03:44:20+00:00,40.69716667,-70.884,4,4,28,"(27,28.5]"
AR39B,2019-10-06 03:44:29+00:00,40.69716667,-70.884,4,5,28,"(27,28.5]"
AR39B,2019-10-06 03:44:38+00:00,40.69716667,-70.884,4,6,28,"(27,28.5]"
AR39B,2019-10-06 03:44:45+00:00,40.69716667,-70.884,4,7,28,"(27,28.5]"
AR39B,2019-10-06 03:46:53+00:00,40.69716667,-70.884,4,8,15,"(13.5,15]"
AR39B,2019-10-06 03:47:03+00:00,40.69716667,-70.884,4,9,15,"(13.5,15]"
AR39B,2019-10-06 03:47:12+00:00,40.69716667,-70.884,4,10,15,"(13.5,15]"
AR39B,2019-10-06 03:49:39+00:00,40.69716667,-70.884,4,11,2,"(1.5,3]"
AR39B,2019-10-06 03:49:49+00:00,40.69716667,-70.884,4,12,2,"(1.5,3]"
AR39B,2019-10-06 03:49:58+00:00,40.69716667,-70.884,4,13,2,"(1.5,3]"
AR39B,2019-10-06 03:50:05+00:00,40.69716667,-70.884,4,14,2,"(1.5,3]"
AR39B,2019-10-06 05:39:07+00:00,40.51416667,-70.88366667,5,1,71,"(70.5,72]"
AR39B,2019-10-06 05:39:15+00:00,40.51416667,-70.88366667,5,2,70,"(70.5,72]"
AR39B,2019-10-06 05:41:36+00:00,40.51416667,-70.88366667,5,3,60,"(58.5,60]"
AR39B,2019-10-06 05:44:37+00:00,40.51416667,-70.88366667,5,4,37,"(36,37.5]"
AR39B,2019-10-06 05:44:47+00:00,40.51416667,-70.88366667,5,5,37,"(36,37.5]"
AR39B,2019-10-06 05:47:29+00:00,40.51416667,-70.88366667,5,6,20,"(19.5,21]"
AR39B,2019-10-06 05:50:01+00:00,40.51416667,-70.88366667,5,7,2,"(1.5,3]"
AR39B,2019-10-06 05:50:10+00:00,40.51416667,-70.88366667,5,8,2,"(1.5,3]"
AR39B,2019-10-06 05:50:19+00:00,40.51416667,-70.88366667,5,9,2,"(1.5,3]"
AR39B,2019-10-06 14:27:31+00:00,40.36333333,-70.88333333,6,1,82,"(81,82.5]"
AR39B,2019-10-06 14:27:38+00:00,40.36333333,-70.88333333,6,2,82,"(81,82.5]"
AR39B,2019-10-06 14:27:45+00:00,40.36333333,-70.88333333,6,3,82,"(81,82.5]"
AR39B,2019-10-06 14:29:41+00:00,40.36333333,-70.88333333,6,4,67,"(66,67.5]"
AR39B,2019-10-06 14:29:48+00:00,40.36333333,-70.88333333,6,5,67,"(66,67.5]"
AR39B,2019-10-06 14:29:54+00:00,40.36333333,-70.88333333,6,6,67,"(66,67.5]"
AR39B,2019-10-06 14:32:01+00:00,40.36333333,-70.88333333,6,7,41,"(40.5,42]"
AR39B,2019-10-06 14:32:08+00:00,40.36333333,-70.88333333,6,8,41,"(40.5,42]"
AR39B,2019-10-06 14:32:14+00:00,40.36333333,-70.88333333,6,9,41,"(40.5,42]"
AR39B,2019-10-06 14:32:21+00:00,40.36333333,-70.88333333,6,10,41,"(40.5,42]"
AR39B,2019-10-06 14:32:28+00:00,40.36333333,-70.88333333,6,11,41,"(40.5,42]"
AR39B,2019-10-06 14:34:10+00:00,40.36333333,-70.88333333,6,12,22,"(21,22.5]"
AR39B,2019-10-06 14:34:16+00:00,40.36333333,-70.88333333,6,13,22,"(21,22.5]"
AR39B,2019-10-06 14:34:23+00:00,40.36333333,-70.88333333,6,14,22,"(21,22.5]"
AR39B,2019-10-06 14:34:30+00:00,40.36333333,-70.88333333,6,15,22,"(21,22.5]"
AR39B,2019-10-06 14:34:36+00:00,40.36333333,-70.88333333,6,16,22,"(21,22.5]"
AR39B,2019-10-06 14:36:12+00:00,40.36333333,-70.88333333,6,17,7,"(6,7.5]"
AR39B,2019-10-06 14:36:29+00:00,40.36333333,-70.88333333,6,18,7,"(6,7.5]"
AR39B,2019-10-06 14:36:43+00:00,40.36333333,-70.88333333,6,19,7,"(6,7.5]"
AR39B,2019-10-06 14:36:57+00:00,40.36333333,-70.88333333,6,20,7,"(6,7.5]"
AR39B,2019-10-06 14:37:08+00:00,40.36333333,-70.88333333,6,21,7,"(6,7.5]"
AR39B,2019-10-06 14:37:16+00:00,40.36333333,-70.88333333,6,22,7,"(6,7.5]"
AR39B,2019-10-06 18:52:19+00:00,40.365,-70.77483333,7,1,83,"(82.5,84]"
AR39B,2019-10-06 18:52:27+00:00,40.365,-70.77483333,7,2,83,"(82.5,84]"
AR39B,2019-10-06 18:55:50+00:00,40.365,-70.77483333,7,3,43,"(42,43.5]"
AR39B,2019-10-06 18:55:58+00:00,40.365,-70.77483333,7,4,43,"(42,43.5]"
AR39B,2019-10-06 18:57:18+00:00,40.365,-70.77483333,7,5,33,"(31.5,33]"
AR39B,2019-10-06 18:57:32+00:00,40.365,-70.77483333,7,6,33,"(31.5,33]"
AR39B,2019-10-06 18:57:40+00:00,40.365,-70.77483333,7,7,33,"(31.5,33]"
AR39B,2019-10-06 18:59:32+00:00,40.365,-70.77483333,7,8,8,"(7.5,9]"
AR39B,2019-10-06 18:59:57+00:00,40.365,-70.77483333,7,9,8,"(7.5,9]"
AR39B,2019-10-06 19:00:04+00:00,40.365,-70.77483333,7,10,7,"(7.5,9]"
AR39B,2019-10-06 22:47:59+00:00,40.3635,-70.66416667,8,1,3,"(1.5,3]"
AR39B,2019-10-07 01:25:02+00:00,40.36366667,-71.101,9,1,2,"(1.5,3]"
AR39B,2019-10-07 14:09:34+00:00,40.13783333,-70.775,10,1,122,"(122,123]"
AR39B,2019-10-07 14:09:43+00:00,40.13783333,-70.775,10,2,123,"(122,123]"
AR39B,2019-10-07 14:09:52+00:00,40.13783333,-70.775,10,3,123,"(122,123]"
AR39B,2019-10-07 14:11:44+00:00,40.13783333,-70.775,10,4,90,"(88.5,90]"
AR39B,2019-10-07 14:14:12+00:00,40.13783333,-70.775,10,5,67,"(66,67.5]"
AR39B,2019-10-07 14:14:28+00:00,40.13783333,-70.775,10,6,68,"(66,67.5]"
AR39B,2019-10-07 14:14:37+00:00,40.13783333,-70.775,10,7,67,"(66,67.5]"
AR39B,2019-10-07 14:14:45+00:00,40.13783333,-70.775,10,8,67,"(66,67.5]"
AR39B,2019-10-07 14:16:04+00:00,40.13783333,-70.775,10,9,55,"(54,55.5]"
AR39B,2019-10-07 14:16:11+00:00,40.13783333,-70.775,10,10,55,"(54,55.5]"
AR39B,2019-10-07 14:16:19+00:00,40.13783333,-70.775,10,11,55,"(54,55.5]"
AR39B,2019-10-07 14:18:05+00:00,40.13783333,-70.775,10,12,31,"(30,31.5]"
AR39B,2019-10-07 14:18:18+00:00,40.13783333,-70.775,10,13,30,"(30,31.5]"
AR39B,2019-10-07 14:18:27+00:00,40.13783333,-70.775,10,14,30,"(30,31.5]"
AR39B,2019-10-07 14:18:34+00:00,40.13783333,-70.775,10,15,31,"(30,31.5]"
AR39B,2019-10-07 14:18:42+00:00,40.13783333,-70.775,10,16,30,"(30,31.5]"
AR39B,2019-10-07 14:20:42+00:00,40.13783333,-70.775,10,17,8,"(7.5,9]"
AR39B,2019-10-07 14:20:59+00:00,40.13783333,-70.775,10,18,7,"(7.5,9]"
AR39B,2019-10-07 14:21:07+00:00,40.13783333,-70.775,10,19,8,"(7.5,9]"
AR39B,2019-10-07 14:21:14+00:00,40.13783333,-70.775,10,20,8,"(7.5,9]"
AR39B,2019-10-07 14:21:22+00:00,40.13783333,-70.775,10,21,8,"(7.5,9]"
AR39B,2019-10-07 14:21:29+00:00,40.13783333,-70.775,10,22,8,"(7.5,9]"
AR39B,2019-10-07 18:48:33+00:00,40.22666667,-70.883,11,1,117,"(116,117]"
AR39B,2019-10-07 18:48:49+00:00,40.22666667,-70.883,11,2,117,"(116,117]"
AR39B,2019-10-07 18:48:57+00:00,40.22666667,-70.883,11,3,117,"(116,117]"
